2018-07-03,100.4800,100.6300,98.9400,99.0500,14670275
2018-07-02,98.1000,100.0600,98.0000,100.0100,19564521
2018-06-29,98.9300,99.9100,98.3300,98.6100,28053214
2018-06-28,97.3800,99.1100,97.2600,98.6300,26650671
2018-06-27,99.5800,100.0200,97.4000,97.5400,31298386
2018-06-26,98.8200,100.0800,98.7500,99.0800,26897244
2018-06-25,100.0000,100.1100,97.3000,98.3900,35433333
2018-06-22,100.4100,100.7700,99.6250,100.4100,38923105
2018-06-21,102.0750,102.4600,100.8800,101.1400,23198188
2018-06-20,101.3700,102.5200,101.1200,101.8700,26180792
