2018-07-03,244.7200,245.9400,241.6700,242.0100,1307705
2018-07-02,241.0500,243.3300,239.6000,243.2600,4127360
2018-06-29,241.8800,245.4900,241.5000,243.8100,3774674
2018-06-28,236.5900,241.8186,236.4385,239.8100,2217390
2018-06-27,243.4600,244.9797,237.5100,237.6800,3499484
2018-06-26,240.6700,244.2300,239.6600,242.2500,2998299
2018-06-25,240.1500,241.9600,235.8700,239.6800,4575365
2018-06-22,248.1100,248.7999,243.2600,243.6300,4124488
2018-06-21,252.0000,252.7190,247.5700,248.8300,2639732
2018-06-20,253.5000,254.8000,250.9800,251.2400,2577487
